"inst_id","name","club","metric"
"I4210112794","Institut des Hautes Études de Tunis","club1","extra_african_share"
"I4210112994","University of Bangui","club1","extra_african_share"
"I4210113095","École Marocaine des Sciences de l'Ingénieur","club1","extra_african_share"
"I4210113643","The Federal Polytechnic, Ado-Ekiti","club1","extra_african_share"
"I4210113655","Université de Parakou","club1","extra_african_share"
"I4210113843","École Supérieure de Psychologie","club1","extra_african_share"
"I4210114322","Institut National de Statistique et d'Economie Appliquée","club1","extra_african_share"
"I4210114501","Wollo University","club1","extra_african_share"
"I4210114632","Ambo University","club1","extra_african_share"
"I4210114882","Instituto Superior Politécnico de Gaza","club1","extra_african_share"
"I4210114895","Instituto Superior de Transportes e Comunicaçõe","club1","extra_african_share"
"I4210115782","University of Ghardaia","club1","extra_african_share"
"I4210116281","Université Simon Kimbangu","club1","extra_african_share"
"I4210116596","University of Kivu","club1","extra_african_share"
"I4210116621","École Nationale Supérieure de Statistique et d'Économie Appliquée","club1","extra_african_share"
"I4210116852","National School of Built and Ground Works Engineering","club1","extra_african_share"
"I4210116901","Universidade Independente de Angola","club1","extra_african_share"
"I4210117593","University of Science and Technology of Ivory Coast","club1","extra_african_share"
"I4210117767","Institut Supérieur de l'Informatique et de Gestion","club1","extra_african_share"
"I4210117796","Ashesi University","club1","extra_african_share"
"I4210117880","École Supérieure des Industries du Textile et de l'Habillement","club1","extra_african_share"
"I4210118269","Open University of Sudan","club1","extra_african_share"
"I4210118643","Mauritius Institute of Education","club1","extra_african_share"
"I4210118667","Université Catholique du Congo","club1","extra_african_share"
"I4210118693","Institut Préparatoire aux Études d'Ingénieurs de Monastir","club1","extra_african_share"
"I4210118871","Institut Royal de Formation des Cadres de la Jeunesse et des Sports","club1","extra_african_share"
"I4210118949","Universidade Zambeze","club1","extra_african_share"
"I4210119417","Université d'Abomey-Calavi","club1","extra_african_share"
"I4210119808","Sebastian Kolowa Memorial University","club1","extra_african_share"
"I4210119856","Université Sultan Moulay Slimane","club1","extra_african_share"
"I4210120110","École Inter-États des Sciences et Médecine Vétérinaires de Dakar","club1","extra_african_share"
"I4210120363","Higher Institute of Engineering","club1","extra_african_share"
"I4210120595","Universidade Katyavala Bwila","club1","extra_african_share"
"I4210120884","Institut Supérieur des Études Technologiques en Communications de Tunis","club1","extra_african_share"
"I4210121172","National Institute of Arts","club1","extra_african_share"
"I4210121192","West African College of Physicians","club1","extra_african_share"
"I4210121355","École Polytechnique d'Architecture et d'Urbanisme","club1","extra_african_share"
"I4210121488","École des Hautes Études Commerciales Techniques et Informatiques","club1","extra_african_share"
"I4210121797","African Leadership Institute","club1","extra_african_share"
"I4210121980","École Normale Supérieure de l'Enseignement Technique de Mohammedia","club1","extra_african_share"
"I4210122385","Light University of Bujumbur","club1","extra_african_share"
"I4210122444","University of Koudougou","club1","extra_african_share"
"I4210122462","International University of East Africa","club1","extra_african_share"
"I4210122636","École Supérieure de Gestion","club1","extra_african_share"
"I4210122636","École Supérieure de Gestion","club1","extra_african_share"
"I4210122636","École Supérieure de Gestion et des Sciences de l'Informatique","club1","extra_african_share"
"I4210122636","École Supérieure de Gestion et des Sciences de l'Informatique","club1","extra_african_share"
"I4210122757","Asossa University","club1","extra_african_share"
"I4210122770","Université Officielle de Bukavu","club1","extra_african_share"
"I4210122897","Stella Maris Polytechnic","club1","extra_african_share"
"I4210123084","École Normale Supérieure de Nouakchott","club1","extra_african_share"
"I4210123766","Jigjiga University","club1","extra_african_share"
"I4210123884","Assiut University Hospitals","club1","extra_african_share"
